sentence_id,token_id,token,source_label,annotator_1,annotator_2,annotator_3
1388938913222430730,5,brave,AR,OL,OL,OL
1388938913222430730,6,et,AR,OL,OL,OL
1388938913222430730,7,travailleur,AR,OL,OL,OL
1388938913222430730,8,.,OTHER,OTHER,OTHER,OTHER
1405092829727182851,1,وبكل,AR-LAT,AR,AR,AR
1405092829727182851,2,أشكالها,AR-LAT,AR,AR,AR
1405092829727182851,3,وأنواعها,AR-LAT,AR,AR,AR
1406006733751951362,1,هدووء,AR-LAT,AR,AR,AR
1406006733751951362,2,🦋,OTHER,OTHER,OTHER,OTHER
go5l1el,1,العمل,AR-LAT,AR,AR,AR
go5l1el,2,التطوعى,AR-LAT,AR,AR,AR
go5l1el,3,نور,AR-LAT,AR,AR,AR
go5l1el,4,لانه,AR-LAT,AR,AR,AR
go5l1el,5,يساعد,AR-LAT,AR,AR,AR
go5l1el,6,الناس,AR-LAT,AR,AR,AR
go5l1el,7,و,AR-LAT,AR,AR,AR
go5l1el,8,يساعدنا,AR-LAT,AR,AR,AR
go5l1el,9,لتعلم,AR-LAT,AR,AR,AR
go5l1el,10,مهارات,AR-LAT,AR,AR,AR
go5l1el,11,اكثر,AR-LAT,AR,AR,AR
go5l1el,12,It,EN,EN,EN,EN
go5l1el,13,means,EN,EN,EN,EN
go5l1el,14,volunteer,EN,EN,EN,EN
go5l1el,15,work,EN,EN,EN,EN
go5l1el,16,is,EN,EN,EN,EN
go5l1el,17,a,EN,EN,EN,EN
go5l1el,18,light,EN,EN,EN,EN
go5l1el,19,that,EN,EN,EN,EN
go5l1el,20,help,EN,EN,EN,EN
go5l1el,21,people,EN,EN,EN,EN
go5l1el,22,and,EN,EN,EN,EN
go5l1el,23,help,EN,EN,EN,EN
go5l1el,24,us,EN,EN,EN,EN
go5l1el,25,to,EN,EN,EN,EN
go5l1el,26,learn,EN,EN,EN,EN
go5l1el,27,more,EN,EN,EN,EN
go5l1el,28,skills,EN,EN,EN,EN
go5l1el,29,العمل,AR-LAT,AR,AR,AR
go5l1el,30,التطوعى,AR-LAT,AR,AR,AR
go5l1el,31,يساعد,AR-LAT,AR,AR,AR
go5l1el,32,الانسان,AR-LAT,AR,AR,AR
go5l1el,33,على,AR-LAT,AR,AR,AR
go5l1el,34,تكوين,AR-LAT,AR,AR,AR
go5l1el,35,صداقات,AR-LAT,AR,AR,AR
go5l1el,36,و,AR-LAT,AR,AR,AR
go5l1el,37,يجعلك,AR-LAT,AR,AR,AR
go5l1el,38,تحترم,AR-LAT,AR,AR,AR
go5l1el,39,ذاتك,AR-LAT,AR,AR,AR
go5l1el,40,اكثر,AR-LAT,AR,AR,AR
go5l1el,41,This,EN,EN,EN,EN
go5l1el,42,means,EN,EN,EN,EN
go5l1el,43,volunteer,EN,EN,EN,EN
go5l1el,44,work,EN,EN,EN,EN
go5l1el,45,help,EN,EN,EN,EN
go5l1el,46,the,EN,EN,EN,EN
go5l1el,47,person,EN,EN,EN,EN
go5l1el,48,to,EN,EN,EN,EN
go5l1el,49,make,EN,EN,EN,EN
go5l1el,50,friends,EN,EN,EN,EN
go5l1el,51,and,EN,EN,EN,EN
go5l1el,52,make,EN,EN,EN,EN
go5l1el,53,man,EN,EN,EN,EN
go5l1el,54,respect,EN,EN,EN,EN
go5l1el,55,his,EN,EN,EN,EN
go5l1el,56,self,EN,EN,EN,EN
go5l1el,57,?,OTHER,OTHER,OTHER,OTHER
1404311757582180354,1,صباح,AR-LAT,AR,AR,AR
1404311757582180354,2,الخير,AR-LAT,AR,AR,AR
1404311757582180354,3,،,OTHER,OTHER,OTHER,OTHER
1404311757582180354,4,بموت,AR-LAT,AR,AR,AR
1404311757582180354,5,جوايا,AR-LAT,AR,AR,AR
1404311757582180354,6,وببكي,AR-LAT,AR,AR,AR
1404311757582180354,7,على,AR-LAT,AR,AR,AR
1404311757582180354,8,حالي,AR-LAT,AR,AR,AR
1404311757582180354,9,حقيقي,AR-LAT,AR,AR,AR
1404311757582180354,10,مش,AR-LAT,AR,AR,AR
1404311757582180354,11,مجرد,AR-LAT,AR,AR,AR
1404311757582180354,12,أغنية,AR-LAT,AR,AR,AR
1404311757582180354,13,💔,OTHER,OTHER,OTHER,OTHER
1404311757582180354,14,.,OTHER,OTHER,OTHER,OTHER
1402378563609935880,1,ساموعليكووه,AR-LAT,AR,AR,AR
1303210491171557380,1,مش,AR-LAT,AR,AR,AR
1303210491171557380,2,هسمحلك,AR-LAT,AR,AR,AR
1303210491171557380,3,تقول,AR-LAT,AR,AR,AR
1303210491171557380,4,الأفاظ,AR-LAT,AR,AR,AR
1303210491171557380,5,ديه,AR-LAT,AR,AR,AR
1303210491171557380,6,هنا,AR-LAT,AR,AR,AR
1303210491171557380,7,ده,AR-LAT,AR,AR,AR
1303210491171557380,8,برنامج,AR-LAT,AR,AR,AR
1303210491171557380,9,محترم,AR-LAT,AR,AR,AR
1303210491171557380,10,يا,AR-LAT,AR,AR,AR
1303210491171557380,11,منيوك,AR-LAT,AR,AR,AR
1303210491171557380,12,يا,AR-LAT,AR,AR,AR
1303210491171557380,13,بتاع,AR-LAT,AR,AR,AR
1303210491171557380,14,السلام,AR-LAT,AR,AR,AR
1303210491171557380,15,عليكم,AR-LAT,AR,AR,AR
1303210491171557380,16,و,AR-LAT,AR,AR,AR
1303210491171557380,17,اريو,AR-LAT,AR,AR,AR
1339546303790014467,1,احلام,AR-LAT,AR,AR,AR
1339546303790014467,2,نومةالعصر,AR-LAT,AR,AR,AR
1396657369480839175,1,مثلي,AR-LAT,AR,AR,AR
1396657369480839175,2,الجنس,AR-LAT,AR,AR,AR
1396657369480839175,3,.,OTHER,OTHER,OTHER,OTHER
1309063532152061954,1,شكلي,AR-LAT,AR,AR,AR
1309063532152061954,2,مش,AR-LAT,AR,AR,AR
1309063532152061954,3,عصبي,AR-LAT,AR,AR,AR
1309063532152061954,4,ولكن,AR-LAT,AR,AR,AR
1309063532152061954,5,الحقيقة,AR-LAT,AR,AR,AR
1309063532152061954,6,اني,AR-LAT,AR,AR,AR
1309063532152061954,7,عصبية,AR-LAT,AR,AR,AR
1309063532152061954,8,جدا,AR-LAT,AR,AR,AR
1309063532152061954,9,جدا,AR-LAT,AR,AR,AR
1384889418180440070,1,الشماتة,AR-LAT,AR,AR,AR
1384889418180440070,2,بالعونية,AR-LAT,AR,AR,AR
1384889418180440070,3,حلال,AR-LAT,AR,AR,AR
1384889418180440070,4,شرعًا,AR-LAT,AR,AR,AR
1384889418180440070,5,و,AR-LAT,AR,AR,AR
1384889418180440070,6,يكسبك,AR-LAT,AR,AR,AR
1384889418180440070,7,الأجر,AR-LAT,AR,AR,AR
1384889418180440070,8,و,AR-LAT,AR,AR,AR
1384889418180440070,9,الثواب,AR-LAT,AR,AR,AR
1404954909972312064,1,كلنا,AR-LAT,AR,AR,AR
1404954909972312064,2,كلنا,AR-LAT,AR,AR,AR
1404954909972312064,3,كلنا,AR-LAT,AR,AR,AR
1404954909972312064,4,بنتعلم,AR-LAT,AR,AR,AR
1404954909972312064,5,من,AR-LAT,AR,AR,AR
1404954909972312064,6,بعض,AR-LAT,AR,AR,AR
1404954909972312064,7,و,AR-LAT,AR,AR,AR
1404954909972312064,8,بنتأثر,AR-LAT,AR,AR,AR
1404954909972312064,9,ببعض,AR-LAT,AR,AR,AR
1404954909972312064,10,من,AR-LAT,AR,AR,AR
1404954909972312064,11,غير,AR-LAT,AR,AR,AR
1404954909972312064,12,ما,AR-LAT,AR,AR,AR
1404954909972312064,13,دايماً,AR-LAT,AR,AR,AR
1404954909972312064,14,نكون,AR-LAT,AR,AR,AR
1404954909972312064,15,مُدركين,AR-LAT,AR,AR,AR
1404954909972312064,16,أو,AR-LAT,AR,AR,AR
1404954909972312064,17,واخدين,AR-LAT,AR,AR,AR
1404954909972312064,18,بالنا,AR-LAT,AR,AR,AR
1404954909972312064,19,.,OTHER,OTHER,OTHER,OTHER
1404153546640084999,1,ولا,AR-LAT,AR,AR,AR
1404153546640084999,2,انا,AR-LAT,AR,AR,AR
1404153546640084999,3,.....,OTHER,OTHER,OTHER,OTHER
1231508786915028992,1,هو,AR-LAT,AR,AR,AR
1231508786915028992,2,بيعتزل,AR-LAT,AR,AR,AR
1231508786915028992,3,تصرف,AR-LAT,AR,AR,AR
1231508786915028992,4,مبيحبوش,AR-LAT,AR,AR,AR
1231508786915028992,5,انما,AR-LAT,AR,AR,AR
1231508786915028992,6,محكمش,AR-LAT,AR,AR,AR
1231508786915028992,7,اي,AR-LAT,AR,AR,AR
1231508786915028992,8,احكام,AR-LAT,AR,AR,AR
1231508786915028992,9,علي,AR-LAT,AR,AR,AR
1231508786915028992,10,الشخص,AR-LAT,AR,AR,AR
1231508786915028992,11,..,OTHER,OTHER,OTHER,OTHER
1231508786915028992,12,مش,AR-LAT,AR,AR,AR
1231508786915028992,13,شايف,AR-LAT,AR,AR,AR
1231508786915028992,14,اي,AR-LAT,AR,AR,AR
1231508786915028992,15,judging,EN,EN,EN,EN
1231508786915028992,16,حقيقة,AR-LAT,AR,AR,AR
1231508786915028992,17,بس,AR-LAT,AR,AR,AR
1231508786915028992,18,ماشي,AR-LAT,AR,AR,AR
1231508786915028992,19,😂,OTHER,OTHER,OTHER,OTHER
g4pay6f,1,اولا,AR-LAT,AR,AR,AR
g4pay6f,2,كدا,AR-LAT,AR,AR,AR
g4pay6f,3,،,OTHER,OTHER,OTHER,OTHER
g4pay6f,4,الاسلام,AR-LAT,AR,AR,AR
g4pay6f,5,واحد,AR-LAT,AR,AR,AR
g4pay6f,6,،,OTHER,OTHER,OTHER,OTHER
g4pay6f,7,بس,AR-LAT,AR,AR,AR
g4pay6f,8,المسلمين,AR-LAT,AR,AR,AR
g4pay6f,9,مش,AR-LAT,AR,AR,AR
g4pay6f,10,واحد,AR-LAT,AR,AR,AR
g4pay6f,11,،,OTHER,OTHER,OTHER,OTHER
g4pay6f,12,الاسلام,AR-LAT,AR,AR,AR
g4pay6f,13,الكلاسيكي,AR-LAT,AR,AR,AR
g4pay6f,14,بيرمز,AR-LAT,AR,AR,AR
g4pay6f,15,لنظرة,AR-LAT,AR,AR,AR
g4pay6f,16,المسلمين,AR-LAT,AR,AR,AR
g4pay6f,17,في,AR-LAT,AR,AR,AR
g4pay6f,18,العصر,AR-LAT,AR,AR,AR
g4pay6f,19,القديم,AR-LAT,AR,AR,AR
g4pay6f,20,،,OTHER,OTHER,OTHER,OTHER
g4pay6f,21,والاسلام,AR-LAT,AR,AR,AR
g4pay6f,22,المعاصر,AR-LAT,AR,AR,AR
g4pay6f,23,بيرمز,AR-LAT,AR,AR,AR
g4pay6f,24,لنظرة,AR-LAT,AR,AR,AR
g4pay6f,25,المسلمين,AR-LAT,AR,AR,AR
g4pay6f,26,في,AR-LAT,AR,AR,AR
g4pay6f,27,العصر,AR-LAT,AR,AR,AR
g4pay6f,28,الحديث,AR-LAT,AR,AR,AR
g4pay6f,29,للإسلام,AR-LAT,AR,AR,AR
g4pay6f,30,،,OTHER,OTHER,OTHER,OTHER
g4pay6f,31,النص,AR-LAT,AR,AR,AR
g4pay6f,32,الديني,AR-LAT,AR,AR,AR
g4pay6f,33,في,AR-LAT,AR,AR,AR
g4pay6f,34,ذاته,AR-LAT,AR,AR,AR
g4pay6f,35,ثابت,AR-LAT,AR,AR,AR
g4pay6f,36,،,OTHER,OTHER,OTHER,OTHER
g4pay6f,37,ولكن,AR-LAT,AR,AR,AR
g4pay6f,38,النظرة,AR-LAT,AR,AR,AR
g4pay6f,39,ليه,AR-LAT,AR,AR,AR
g4pay6f,40,بتختلف,AR-LAT,AR,AR,AR
g4pay6f,41,مع,AR-LAT,AR,AR,AR
g4pay6f,42,الزمن,AR-LAT,AR,AR,AR
g4pay6f,43,،,OTHER,OTHER,OTHER,OTHER
g4pay6f,44,وده,AR-LAT,AR,AR,AR
g4pay6f,45,لو,AR-LAT,AR,AR,AR
g4pay6f,46,محصلش,AR-LAT,AR,AR,AR
g4pay6f,47,يبقا,AR-LAT,AR,AR,AR
g4pay6f,48,فيه,AR-LAT,AR,AR,AR
g4pay6f,49,حاجة,AR-LAT,AR,AR,AR
g4pay6f,50,غلط,AR-LAT,AR,AR,AR
g4pay6f,51,،,OTHER,OTHER,OTHER,
g4pay6f,52,مهو,AR-LAT,AR,AR,AR
g4pay6f,53,اصل,AR-LAT,AR,AR,AR
g4pay6f,54,البني,AR-LAT,AR,AR,AR
g4pay6f,55,ادم,AR-LAT,AR,AR,AR
g4pay6f,56,ده,AR-LAT,AR,AR,AR
g4pay6f,57,مش,AR-LAT,AR,AR,AR
g4pay6f,58,يا,AR-LAT,AR,AR,AR
g4pay6f,59,زيرو,AR-LAT,AR,AR,AR
g4pay6f,60,يا,AR-LAT,AR,AR,AR
g4pay6f,61,واحد,AR-LAT,AR,AR,AR
g4pay6f,62,،,OTHER,OTHER,OTHER,OTHER
g4pay6f,63,الانسان,AR-LAT,AR,AR,AR
g4pay6f,64,مش,AR-LAT,AR,AR,AR
g4pay6f,65,كائن,AR-LAT,AR,AR,AR
g4pay6f,66,ثنائي,AR-LAT,AR,AR,AR
g4pay6f,67,الابعاد,AR-LAT,AR,AR,AR
g4pay6f,68,.,OTHER,OTHER,OTHER,OTHER
1380705887896100871,1,اووه,AR-LAT,AR,AR,AR
1380705887896100871,2,شيت,AR-LAT,AR,AR,AR
1313803632253562880,1,never,EN,EN,EN,EN
1313803632253562880,2,buying,EN,EN,EN,EN
1313803632253562880,3,birthday,EN,EN,EN,EN
1313803632253562880,4,gifts,EN,EN,EN,EN
1313803632253562880,5,early,EN,EN,EN,EN
1313803632253562880,6,again,EN,EN,EN,EN
1313803632253562880,7,كل,AR-LAT,AR,AR,AR
1313803632253562880,8,يوم,AR-LAT,AR,AR,AR
1313803632253562880,9,بنتعلم,AR-LAT,AR,AR,AR
1313803632253562880,10,حاجه,AR-LAT,AR,AR,AR
1313803632253562880,11,جديده,AR-LAT,AR,AR,AR
1293000384370417664,1,حساب,AR-LAT,AR,AR,AR
1293000384370417664,2,غير,AR-LAT,AR,AR,AR
1293000384370417664,3,نشط,AR-LAT,AR,AR,AR
1293000384370417664,4,مطفي,AR-LAT,AR,AR,AR
1293000384370417664,5,بلا,AR-LAT,AR,AR,AR
1293000384370417664,6,سبب,AR-LAT,AR,AR,AR
781647891194601472,1,-,OTHER,OTHER,OTHER,OTHER
781647891194601472,2,الا,AR-LAT,AR,AR,AR
781647891194601472,3,قوليلي,AR-LAT,AR,AR,AR
781647891194601472,4,عاجئب,AR-LAT,AR,AR,AR
781647891194601472,5,الدنيا,AR-LAT,AR,AR,AR
781647891194601472,6,كام,AR-LAT,AR,AR,AR
781647891194601472,7,؟,OTHER,OTHER,OTHER,OTHER
781647891194601472,8,😄,OTHER,OTHER,OTHER,OTHER
781647891194601472,9,,OTHER,OTHER,OTHER,OTHER
781647891194601472,10,عجائب,AR-LAT,AR,AR,AR
781647891194601472,11,الدنيا,AR-LAT,AR,AR,AR
781647891194601472,12,7,OTHER,OTHER,OTHER,OTHER
781647891194601472,13,😳,OTHER,OTHER,OTHER,OTHER
781647891194601472,14,-,OTHER,OTHER,OTHER,OTHER
781647891194601472,15,بضحكتك,AR-LAT,AR,AR,AR
781647891194601472,16,بقو,AR-LAT,AR,AR,AR
781647891194601472,17,8,OTHER,OTHER,OTHER,OTHER
781647891194601472,18,😍,OTHER,OTHER,OTHER,OTHER
781647891194601472,19,بنظرتك,AR-LAT,AR,AR,AR
781647891194601472,20,بقو,AR-LAT,AR,AR,AR
781647891194601472,21,9,AR-LAT,OTHER,OTHER,OTHER
781647891194601472,22,😘,OTHER,OTHER,OTHER,OTHER
781647891194601472,23,😘,OTHER,OTHER,OTHER,OTHER
781647891194601472,24,أنا,AR-LAT,AR,AR,AR
781647891194601472,25,:,OTHER,OTHER,OTHER,OTHER
781647891194601472,26,😂,OTHER,OTHER,OTHER,OTHER
781647891194601472,27,😂,OTHER,OTHER,OTHER,OTHER
781647891194601472,28,👇,OTHER,OTHER,OTHER,OTHER
1328457276995276802,1,هو,AR-LAT,AR,AR,AR
1328457276995276802,2,شكله,AR-LAT,AR,AR,AR
1328457276995276802,3,مرعب,AR-LAT,AR,AR,AR
1328457276995276802,4,كده,AR-LAT,AR,AR,AR
1328457276995276802,5,ليه,AR-LAT,AR,AR,AR
1328457276995276802,6,انا,AR-LAT,AR,AR,AR
1328457276995276802,7,كنت,AR-LAT,AR,AR,AR
1328457276995276802,8,فاكراه,AR-LAT,AR,AR,AR
1328457276995276802,9,حيوان,AR-LAT,AR,AR,AR
1328457276995276802,10,كيوت,AR-LAT,AR,AR,AR
1328457276995276802,11,و,AR-LAT,AR,AR,AR
1328457276995276802,12,كده,AR-LAT,AR,AR,AR
1405974881909547016,1,فيديو,AR-LAT,AR,AR,AR
1405974881909547016,2,طليقة,AR-LAT,AR,AR,AR
1405974881909547016,3,تميم,AR-LAT,AR,AR,AR
1405974881909547016,4,صعب,AR-LAT,AR,AR,AR
1405974881909547016,5,جدا,AR-LAT,AR,AR,AR
1405974881909547016,6,ومش,AR-LAT,AR,AR,AR
1405974881909547016,7,مفهوم,AR-LAT,AR,AR,AR
1405974881909547016,8,ليه,AR-LAT,AR,AR,AR
1405974881909547016,9,مش,AR-LAT,AR,AR,AR
1405974881909547016,10,بيتكنسل,AR-LAT,AR,AR,AR
1405974881909547016,11,رغم,AR-LAT,AR,AR,AR
1405974881909547016,12,كل,AR-LAT,AR,AR,AR
1405974881909547016,13,اللي,AR-LAT,AR,AR,AR
1405974881909547016,14,عمله,AR-LAT,AR,AR,AR
1321948810462011395,1,لو,AR-LAT,AR,AR,AR
1321948810462011395,2,سمحتو,AR-LAT,AR,AR,AR
1321948810462011395,3,رسلو,AR-LAT,AR,AR,AR
1321948810462011395,4,لي,AR-LAT,AR,AR,AR
1321948810462011395,5,ناسكم,AR-LAT,AR,AR,AR
1321948810462011395,6,يعني,AR-LAT,AR,AR,AR
1321948810462011395,7,زيدو,AR-LAT,AR,AR,AR
1321948810462011395,8,لي,AR-LAT,AR,AR,AR
1321948810462011395,9,رزقي,AR-LAT,AR,AR,AR
1321948810462011395,10,شوية,AR-LAT,AR,AR,AR
1321948810462011395,11,😔,OTHER,OTHER,OTHER,OTHER
1321948810462011395,12,😔,OTHER,OTHER,OTHER,OTHER
1019211828814123008,1,اسامينا,AR-LAT,AR,AR,AR
1019211828814123008,2,شو,AR-LAT,AR,AR,AR
1019211828814123008,3,تعبو,AR-LAT,AR,AR,AR
1019211828814123008,4,أهالينا,AR-LAT,AR,AR,AR
1019211828814123008,5,تلاقوها,AR-LAT,AR,AR,AR
1019211828814123008,6,و,AR-LAT,AR,AR,AR
1019211828814123008,7,شو,AR-LAT,AR,AR,AR
1019211828814123008,8,افتكرو,AR-LAT,AR,AR,AR
1019211828814123008,9,فينا,AR-LAT,AR,AR,AR
1019211828814123008,10,الأسامي,AR-LAT,AR,AR,AR
1019211828814123008,11,كلام,AR-LAT,AR,AR,AR
1019211828814123008,12,..,OTHER,OTHER,OTHER,OTHER
1019211828814123008,13,شو,OTHER,AR,AR,AR
1019211828814123008,14,خص,AR-LAT,AR,AR,AR
1019211828814123008,15,الكلام,AR-LAT,AR,AR,AR
1019211828814123008,16,..,OTHER,OTHER,OTHER,OTHER
1019211828814123008,17,عينينا,AR-LAT,AR,AR,AR
1019211828814123008,18,هني,AR-LAT,AR,AR,AR
1019211828814123008,19,أسامينا,AR-LAT,AR,AR,AR
1391047996679282698,1,ربنا,AR-LAT,AR,AR,AR
1391047996679282698,2,يشفيه,AR-LAT,AR,AR,AR
1391047996679282698,3,و,AR-LAT,AR,AR,AR
1391047996679282698,4,يعافيه,AR-LAT,AR,AR,AR
1391047996679282698,5,و,AR-LAT,AR,AR,AR
1391047996679282698,6,يرجع,AR-LAT,AR,AR,AR
1391047996679282698,7,ليكم,AR-LAT,AR,AR,AR
1391047996679282698,8,بألف,AR-LAT,AR,AR,AR
1391047996679282698,9,سلامه,AR-LAT,AR,AR,AR
1391047996679282698,10,،,OTHER,OTHER,OTHER,OTHER
1391047996679282698,11,متقلقش,AR-LAT,AR,AR,AR
1391047996679282698,12,..,OTHER,OTHER,OTHER,OTHER
1391047996679282698,13,الله,OTHER,AR,AR,AR
1391047996679282698,14,يحفظه,AR-LAT,AR,AR,AR
1391047996679282698,15,يارب,AR-LAT,AR,AR,AR
1391047996679282698,16,❤,OTHER,OTHER,OTHER,OTHER
1391047996679282698,17,️,OTHER,OTHER,OTHER,OTHER
1392186294709755906,1,الريبلاي,AR-LAT,AR,AR,AR
1392186294709755906,2,ظهر,AR-LAT,AR,AR,AR
1392186294709755906,3,يا,AR-LAT,AR,AR,AR
1392186294709755906,4,زينب,AR-LAT,AR,AR,AR
1392186294709755906,5,😂,OTHER,OTHER,OTHER,OTHER
1392186294709755906,6,❤,OTHER,OTHER,OTHER,OTHER
1392186294709755906,7,️,OTHER,OTHER,OTHER,OTHER
1392186294709755906,8,الله,AR-LAT,AR,AR,AR
1392186294709755906,9,يبارك,AR-LAT,AR,AR,AR
1392186294709755906,10,فيكي,AR-LAT,AR,AR,AR
1392186294709755906,11,💖,OTHER,OTHER,OTHER,OTHER
1352676374427938818,1,مرسي,AR-LAT,AR,AR,AR
1352676374427938818,2,روى,AR-LAT,AR,AR,AR
1352676374427938818,3,❤,OTHER,OTHER,OTHER,OTHER
1352676374427938818,4,️,OTHER,OTHER,OTHER,OTHER
1248702252304515073,1,والله,AR-LAT,AR,AR,AR
1248702252304515073,2,بكلمك,AR-LAT,AR,AR,AR
1248702252304515073,3,بجد,AR-LAT,AR,AR,AR
1248702252304515073,4,انا,AR-LAT,AR,AR,AR
1248702252304515073,5,منطقتي,AR-LAT,AR,AR,AR
1248702252304515073,6,فيها,AR-LAT,AR,AR,AR
1248702252304515073,7,اكتر,AR-LAT,AR,AR,AR
1248702252304515073,8,من,AR-LAT,AR,AR,AR
1248702252304515073,9,15,AR-LAT,OTHER,AR,OTHER
1248702252304515073,10,الف,AR-LAT,AR,AR,AR
1248702252304515073,11,لو,AR-LAT,AR,AR,AR
1248702252304515073,12,حضرتك,AR-LAT,AR,AR,AR
1248702252304515073,13,من,AR-LAT,AR,AR,AR
1248702252304515073,14,اسكندريه,AR-LAT,AR,AR,AR
1248702252304515073,15,منطقه,AR-LAT,AR,AR,AR
1248702252304515073,16,زي,AR-LAT,AR,AR,AR
1248702252304515073,17,سبورتنج,AR-LAT,AR,AR,AR
1389642529197510658,1,مش,AR-LAT,AR,AR,AR
1389642529197510658,2,حاسه,AR-LAT,AR,AR,AR
1389642529197510658,3,22,AR-LAT,OTHER,OTHER,OTHER
1389642529197510658,4,ده,AR-LAT,AR,AR,AR
1389642529197510658,5,رقم,AR-LAT,AR,AR,AR
1389642529197510658,6,يخض,AR-LAT,AR,AR,AR
1389642529197510658,7,اتخضيت,AR-LAT,AR,AR,AR
1389642529197510658,8,لما,AR-LAT,AR,AR,AR
1389642529197510658,9,تميت,AR-LAT,AR,AR,AR
1389642529197510658,10,21,AR-LAT,OTHER,OTHER,OTHER
1389642529197510658,11,وهتخض,AR-LAT,AR,AR,AR
1389642529197510658,12,في,AR-LAT,AR,AR,AR
1389642529197510658,13,23,AR-LAT,OTHER,OTHER,OTHER
1389642529197510658,14,انما,AR-LAT,AR,AR,AR
1389642529197510658,15,22,AR-LAT,OTHER,OTHER,OTHER
1389642529197510658,16,مايخضش,AR-LAT,AR,AR,AR
1347319673881194496,1,وفي,AR-LAT,AR,AR,AR
1347319673881194496,2,ليلة,AR-LAT,AR,AR,AR
1347319673881194496,3,الجمعة,AR-LAT,AR,AR,AR
1347319673881194496,4,نسألُك,AR-LAT,AR,AR,AR
1347319673881194496,5,يا,AR-LAT,AR,AR,AR
1347319673881194496,6,الله,AR-LAT,AR,AR,AR
1347319673881194496,7,أنّ,AR-LAT,AR,AR,AR
1347319673881194496,8,تقول,AR-LAT,AR,AR,AR
1347319673881194496,9,لما,AR-LAT,AR,AR,AR
1347319673881194496,10,نُريد,AR-LAT,AR,AR,AR
1347319673881194496,11,و,AR-LAT,AR,AR,AR
1347319673881194496,12,نتمنّى,AR-LAT,AR,AR,AR
1347319673881194496,13,كُن,AR-LAT,AR,AR,AR
1347319673881194496,14,فيكون,AR-LAT,AR,AR,AR
1347319673881194496,15,..,OTHER,OTHER,OTHER,OTHER
1394944441685737476,1,مش,AR-LAT,AR,AR,AR
1394944441685737476,2,قادرة,AR-LAT,AR,AR,AR
1394944441685737476,3,اتجاوز,AR-LAT,AR,AR,AR
1394944441685737476,4,الخنقة,AR-LAT,AR,AR,AR
1394944441685737476,5,في,AR-LAT,AR,AR,AR
1394944441685737476,6,صوت,AR-LAT,AR,AR,AR
1394944441685737476,7,صاحبها,AR-LAT,AR,AR,AR
1394944441685737476,8,وهو,AR-LAT,AR,AR,AR
1394944441685737476,9,بحكي,AR-LAT,AR,AR,AR
1394944441685737476,10,كلفتني,AR-LAT,AR,AR,AR
1394944441685737476,11,كتير,AR-LAT,AR,AR,AR
1394944441685737476,12,كلفتني,AR-LAT,AR,AR,AR
1394944441685737476,13,سهر,AR-LAT,AR,AR,AR
1394944441685737476,14,ليالي,AR-LAT,AR,AR,AR
1394944441685737476,15,كنت,AR-LAT,AR,AR,AR
1394944441685737476,16,امنع,AR-LAT,AR,AR,AR
1394944441685737476,17,عن,AR-LAT,AR,AR,AR
1394944441685737476,18,حالي,AR-LAT,AR,AR,AR
1394944441685737476,19,واخوتي,AR-LAT,AR,AR,AR
1394944441685737476,20,واحط,AR-LAT,AR,AR,AR
1394944441685737476,21,فيها,AR-LAT,AR,AR,AR
1394944441685737476,22,مش,AR-LAT,AR,AR,AR
1394944441685737476,23,مكتبة,AR-LAT,AR,AR,AR
1394944441685737476,24,هاي,AR-LAT,AR,AR,AR
1394944441685737476,25,هاي…,OTHER,AR,AR,OTHER
1078395225280794624,1,4,AR-LAT,OTHER,OTHER,OTHER
1078395225280794624,2,-,OTHER,OTHER,OTHER,OTHER
1078395225280794624,3,1,AR-LAT,OTHER,OTHER,OTHER
1078395225280794624,4,-,OTHER,OTHER,OTHER,OTHER
1078395225280794624,5,4,AR-LAT,OTHER,OTHER,OTHER
1078395225280794624,6,-,OTHER,OTHER,OTHER,OTHER
1078395225280794624,7,1,AR-LAT,OTHER,OTHER,OTHER
1078395225280794624,8,الشناوي,AR-LAT,AR,AR,AR
1078395225280794624,9,معلول,AR-LAT,AR,AR,AR
1078395225280794624,10,احمد,AR-LAT,AR,AR,AR
1078395225280794624,11,علاء,AR-LAT,AR,AR,AR
1078395225280794624,12,الجزار,AR-LAT,AR,AR,AR
1078395225280794624,13,فتحي,AR-LAT,AR,AR,AR
1078395225280794624,14,السوليه,AR-LAT,AR,AR,AR
1078395225280794624,15,رمضان,AR-LAT,AR,AR,AR
1078395225280794624,16,وليد,AR-LAT,AR,AR,AR
1078395225280794624,17,صالح,AR-LAT,AR,AR,AR
1078395225280794624,18,جيرالدو,AR-LAT,AR,AR,AR
1078395225280794624,19,صلاح,AR-LAT,AR,AR,AR
1078395225280794624,20,محسن,AR-LAT,AR,AR,AR
1078395225280794624,21,البدلاء,AR-LAT,AR,AR,AR
1078395225280794624,22,:,OTHER,OTHER,OTHER,OTHER
1078395225280794624,23,اكرامي,AR-LAT,AR,AR,AR
1078395225280794624,24,،,OTHER,OTHER,OTHER,OTHER
1078395225280794624,25,ايمن,AR-LAT,AR,AR,AR
1078395225280794624,26,،,OTHER,OTHER,OTHER,OTHER
1078395225280794624,27,نيدفيد,AR-LAT,AR,AR,AR
1078395225280794624,28,،,OTHER,OTHER,OTHER,OTHER
1078395225280794624,29,محمد,AR-LAT,AR,AR,AR
